Id,SalePrice
1688,205208.75072774655
1689,206047.20219373828
1690,211828.8654004308
1691,194740.0193749996
1692,288830.2060051523
1693,180552.4527586311
1694,187519.31880347582
1695,172585.45556643046
1696,294820.9233571568
1697,180369.2112223563
1698,384530.43622313393
1699,352324.0604151133
1700,256281.37048338744
1701,290506.3553167981
1702,253805.0901020651
1703,258605.56187230817
1704,296182.3591424988
1705,240930.17563968594
1706,500181.65252315765
1707,210860.99621705158
1708,200553.75000239626
1709,270495.7136452233
1710,226217.08188456908
1711,278490.48004281335
1712,262010.66092872492
1713,280070.1823563945
1714,230838.62293811637
1715,206813.71405074862
1716,195161.59959127998
1717,180183.71228998632
1718,139125.0464366086
1719,208796.6573419613
1720,244781.6564669323
1721,182822.97347215336
1722,136400.17165588186
1723,168110.04476129278
1724,206711.8422270546
1725,250901.22951285346
1726,194464.69299828974
1727,166340.5652427342
1728,197326.97357666923
1729,167840.2376532199
1730,159602.39633553362
1731,127526.45288518525
1732,132258.57389343326
1733,118481.37335247167
1734,124883.15123143297
1735,146317.20079331295
1736,120689.30832912178
1737,392445.5101166215
1738,261959.47720037587
1739,297302.0793502077
1740,215860.67293649155
1741,196280.86749197033
1742,175450.94398184156
1743,184277.41537750367
1744,358030.15020824
1745,216798.58249798938
1746,222204.0516592083
1747,235424.33844730555
1748,247724.39829100118
1749,154682.17628525879
1750,146619.28807031963
1751,275929.9107224541
1752,125411.21418935173
1753,149675.78325128666
1754,213470.86261716063
1755,185953.69519835274
1756,128829.21763381896
1757,124604.92308383423
1758,139338.6234327006
1759,171166.5917215367
1760,166652.67171087977
1761,155534.252039567
1762,183869.55091135204
1763,178579.52927292752
1764,120175.75556201462
1765,180253.11673616274
1766,183014.69996261256
1767,240605.14375021312
1768,147317.30441060237
1769,186175.97349577004
1770,163017.07230270962
1771,130363.15160605115
1772,138918.46672821214
1773,133445.5630522709
1774,151771.41291377397
1775,140600.71825424943
1776,120171.13621026112
1777,113400.77643509129
1778,151955.801873666
1779,115904.34009324254
1780,193309.02430273758
1781,131848.98510545457
1782,87880.78656910898
1783,149972.07914324006
1784,110922.1582864669
1785,129387.29167856164
1786,149583.58809971684
1787,183350.32619607964
1788,69116.88817867487
1789,118822.44358292133
1790,83498.68162285094
1791,206793.5863668904
1792,160856.54449825487
1793,137454.17422015793
1794,170225.96816019778
1795,139748.77871675554
1796,128454.70992734068
1797,132743.51419970105
1798,121743.65746779455
1799,118971.11824524899
1800,124778.20530057714
1801,140440.06050475495
1802,149037.9527049414
1803,153909.81997671427
1804,150147.50030455488
1805,143876.05211107293
1806,134422.3080571614
1807,143853.71363666654
1808,132076.2046157163
1809,127291.51132480984
1810,137213.2417577068
1811,99499.38345454962
1812,102964.31351003375
1813,127736.70224980713
1814,93588.19340551161
1815,61080.75476740977
1816,108656.71754789371
1817,111778.96986004521
1818,158507.9719441748
1819,132113.68026330107
1820,75401.3465719149
1821,118606.81010687331
1822,151931.13123136366
1823,63861.560846801745
1824,137981.17341320275
1825,141008.9554938171
1826,104304.91645114191
1827,109321.08718220345
1828,129545.29755919371
1829,113349.86985967762
1830,144543.185684525
1831,165992.21715923218
1832,98914.40744500143
1833,140899.7108530695
1834,130732.00010572106
1835,138167.66641027722
1836,128935.45266009423
1837,97539.25560515012
1838,141041.04213843175
1839,102853.18712222394
1840,151625.28143189478
1841,144337.30775282058
1842,96596.46932401239
1843,145879.33838939437
1844,133881.82848710395
1845,147696.44311976022
1846,153085.10215453664
1847,167443.40449167573
1848,59570.1258339839
1849,109402.1825983292
1850,120494.745328922
1851,167732.64324821724
1852,129990.02484407893
1853,145080.5577464223
1854,182702.1023967629
1855,174121.44856360037
1856,235844.2947786951
1857,178298.9171384977
1858,143559.7475701631
1859,119831.87149135719
1860,154946.22763462164
1861,119372.49663660323
1862,324128.51026753185
1863,306847.85438861256
1864,306936.09748076706
1865,329167.3021426285
1866,331448.0966398401
1867,233943.45318076128
1868,320579.9854802296
1869,210060.59891579885
1870,228829.59954281925
1871,250304.2416419277
1872,185741.05649430433
1873,252015.48736498886
1874,152089.94287260683
1875,218854.5228588247
1876,199385.69163940058
1877,222333.33792886024
1878,212326.0228620739
1879,135362.93848638557
1880,135292.605529528
1881,257851.13029734034
1882,269866.1311657518
1883,198416.7307436997
1884,212869.2747721351
1885,270363.8036411498
1886,310628.2816451689
1887,214436.25103827432
1888,282844.27428616676
1889,181502.49119007113
1890,132221.06297391793
1891,132386.6493651586
1892,104370.06389589654
1893,132415.59728484304
1894,133250.24954373296
1895,147494.53209121607
1896,134014.06699692743
1897,123004.04485878945
1898,121706.04390288518
1899,156679.04161864912
1900,143285.02538572607
1901,167166.31931001515
1902,138318.77866660932
1903,210743.05672080436
1904,141872.64157230937
1905,192225.34512615178
1906,165675.50745328038
1907,215832.85445808189
1908,113977.35788178832
1909,138006.50446652586
1910,126951.03839279921
1911,204803.4570739613
1912,372687.2126139668
1913,151941.8008321738
1914,85255.97721690158
1915,270039.8719288983
1916,76077.57875347923
1917,275405.3609441439
1918,148362.48222556117
1919,180605.27521292295
1920,169592.1170087488
1921,410971.6066687709
1922,326569.6141215494
1923,236560.1068328115
1924,252544.40899785634
1925,221398.01797915876
1926,387630.7629939845
1927,145870.45002060413
1928,159396.24462552145
1929,138535.10850956631
1930,135467.27118423677
1931,147089.58566546557
1932,142733.34037620705
1933,184794.74251489874
1934,187237.24821878856
1935,176126.8177043793
1936,190981.61733790982
1937,190809.8418954974
1938,180712.89932439078
1939,254548.43703545793
1940,188546.75817580073
1941,184973.45604055672
1942,196387.20364384196
1943,203036.41368417407
1944,333663.8883016009
1945,383305.6379754497
1946,171436.5819981183
1947,306126.9212383196
1948,227472.90465798354
1949,270274.5395301507
1950,195471.81500424905
1951,299773.2241792082
1952,238005.21100070298
1953,180880.5379851166
1954,205977.0961411152
1955,141141.10608188336
1956,380121.3734781625
1957,161251.23087638785
1958,340765.30232631485
1959,152271.26169030365
1960,117393.79618845794
1961,124545.29895066052
1962,108274.84041160266
1963,115479.04325607119
1964,116529.90092951413
1965,157081.3091946107
1966,145299.7210881068
1967,287221.49626469065
1968,467055.47267150064
1969,402126.2995664797
1970,465434.7894034318
1971,487542.95274837065
1972,396380.49794744316
1973,275732.8648010264
1974,334699.1967366039
1975,554014.3297641799
1976,280273.8907943022
1977,393665.1120332356
1978,371996.35227220453
1979,329716.125533176
1980,208084.47206080888
1981,343677.45973321435
1982,229239.79447272987
1983,207846.53207904976
1984,184473.3415790971
1985,226739.39109929925
1986,223893.01215252964
1987,180802.46745441534
1988,190426.97579102113
1989,207026.078054871
1990,228901.69323093482
1991,225728.3626430859
1992,224388.01062778564
1993,188825.80844893935
1994,265297.4671989028
1995,195342.76083852118
1996,274325.9696718442
1997,327336.01504550857
1998,341118.58712834056
1999,279279.2238297197
2000,329254.3746671029
2001,282626.5614559201
2002,259946.88496247755
2003,260285.72557875921
2004,271538.52942522825
2005,249212.1974815727
2006,209303.6746472438
2007,256419.14471050815
2008,205098.47937734218
2009,198261.02727162652
2010,206279.57436703966
2011,151071.99598028773
2012,180927.249364902
2013,184775.03125601914
2014,193917.9487494542
2015,214855.32460673215
2016,195247.00647236506
2017,204906.28293394524
2018,133117.9867882554
2019,148716.89902612654
2020,122932.32603595167
2021,114965.02907390911
2022,196580.19794545203
2023,154508.8762012359
2024,271198.94264104444
2025,384027.57248974993
2026,176812.9416915249
2027,162672.5680869193
2028,169260.4786887207
2029,164077.43171965014
2030,274700.8908701468
2031,235485.53381716472
2032,253738.32835373428
2033,266300.5983194483
2034,177422.0697728278
2035,219828.48374284018
2036,208473.8205453428
2037,212241.67758733177
2038,330896.72332728305
2039,217721.11042198032
2040,365991.3999972278
2041,316949.40665345336
2042,208110.31101002288
2043,181170.2355777222
2044,178686.66373807745
2045,231494.27924447117
2046,154316.98168389927
2047,149204.14020995592
2048,143784.699175513
2049,152717.85987642806
2050,195939.35954906463
2051,102430.86736181463
2052,126952.73339769762
2053,150828.1590668863
2054,95384.8367296868
2055,152266.57311242598
2056,158441.50237688381
2057,117911.05161257589
2058,243313.59405964
2059,136851.40364829267
2060,175698.72747236097
2061,178410.90362456572
2062,131404.59248256305
2063,120262.73298440102
2064,140337.7704766473
2065,128558.29041211636
2066,176231.50045212344
2067,132325.1214033527
2068,153155.6081079145
2069,94320.33879171323
2070,121699.06417869998
2071,105359.63596266673
2072,144108.99389747714
2073,142853.4236726274
2074,197188.27659344205
2075,152859.92098871426
2076,123950.88342982887
2077,154176.4024562913
2078,124553.67682747597
2079,143586.75003534855
2080,126987.51442466714
2081,126985.17393378695
2082,138374.74086233895
2083,146751.18124543215
2084,116154.28513436423
2085,122120.28280257505
2086,131260.91195320792
2087,133083.22722365713
2088,102309.03137046794
2089,82841.45507136016
2090,139423.70406305196
2091,113641.42893396389
2092,130356.34312823595
2093,129434.36900316091
2094,123100.4276813198
2095,148909.92590029875
2096,93423.78683834129
2097,103812.17972756625
2098,144942.70375560247
2099,65062.632487464325
2100,91323.10275952547
2101,110940.11122481205
2102,145767.5788848442
2103,108055.39027699335
2104,141046.46197334147
2105,131480.8716176026
2106,67239.43102446094
2107,216245.35103732464
2108,118321.37629030037
2109,113074.81886341411
2110,133598.9115759618
2111,155537.22839241513
2112,138444.84460311214
2113,128322.40767017525
2114,126859.56548993828
2115,164579.8606191644
2116,115562.34480766936
2117,145327.67459309843
2118,121784.14328466202
2119,114290.44255092504
2120,116515.39871204163
2121,96059.42748164339
2122,109560.14238916883
2123,96205.73735818967
2124,165194.05808172794
2125,133156.1588244035
2126,149854.03144109945
2127,162808.70488933928
2128,141169.77582121937
2129,108933.26092865129
2130,144480.3932629227
2131,157786.5554294655
2132,114553.28695359701
2133,126635.06613648836
2134,133396.0935859938
2135,107106.12324883966
2136,78850.94874038326
2137,128517.28131485479
2138,144856.579011354
2139,149788.6913527717
2140,146081.59260746083
2141,150817.1975232179
2142,126873.91440896002
2143,140421.7091458632
2144,127232.64619381547
2145,151678.72280729594
2146,176296.8175482682
2147,151316.54090914328
2148,144010.3038813904
2149,156035.647483114
2150,239432.51693822572
2151,118743.43176447679
2152,180703.48481830594
2153,156634.01458196033
2154,117190.68294905013
2155,157245.68147767155
2156,264016.0466619103
2157,246060.08530117758
2158,249231.99547295598
2159,223195.01144270267
2160,189593.433026714
2161,243188.05515769537
2162,444891.30733321025
2163,365377.1707950451
2164,255913.5347756748
2165,191938.09155249555
2166,157474.52894383523
2167,219432.66346359474
2168,206502.39604025552
2169,204848.09431070596
2170,228237.3375544859
2171,151021.1806653623
2172,142410.12363619963
2173,166710.23583682213
2174,243635.15205449864
2175,309195.6676361164
2176,328288.68644701195
2177,255937.00366412828
2178,227566.29131031164
2179,143679.0921296436
2180,224524.3991851092
2181,195119.91882904776
2182,226585.7217534423
2183,193322.90356957933
2184,126562.17001608497
2185,128306.07268538052
2186,146863.07876941178
2187,151363.5722832189
2188,161960.29070928053
2189,368891.0047707909
2190,88668.34434379093
2191,88725.22906614085
2192,97552.43933599342
2193,119318.27115479733
2194,112342.40108129795
2195,111016.12570698171
2196,110670.11998304803
2197,124319.0400298858
2198,167888.65058356785
2199,192030.35136720186
2200,142296.01605532438
2201,140075.83151597774
2202,215429.00059238053
2203,133115.01019711615
2204,178266.94078590447
2205,116131.6239082493
2206,135610.32505523576
2207,198663.8731182024
2208,271353.65157641366
2209,226328.57236126054
2210,120953.36131052767
2211,124072.85401557805
2212,123524.02349382875
2213,110355.37055553898
2214,132628.46435903272
2215,110884.02808646415
2216,149975.4098717129
2217,67818.14627828266
2218,101279.46690627125
2219,95554.62831735195
2220,91127.17569642836
2221,271489.0746205183
2222,242575.29145419673
2223,333660.8532464454
2224,217030.3246403122
2225,134401.11721657185
2226,189003.47427730556
2227,210075.32238818903
2228,270573.104857496
2229,266166.6967095174
2230,151886.51216611333
2231,212429.85372571077
2232,179585.57123908756
2233,199776.91185206734
2234,255085.16371319184
2235,222440.14052944965
2236,290270.37153476395
2237,353856.7785725453
2238,203658.19901467685
2239,127450.42874598582
2240,163316.79925386654
2241,151059.65615173496
2242,131350.33389851026
2243,138960.77796380912
2244,111116.34999857223
2245,103992.0885751342
2246,158332.4695827419
2247,127079.8247193401
2248,129670.41100526985
2249,131448.49067044113
2250,138280.05330871214
2251,156408.6971973655
2252,186101.88007066573
2253,159607.43165961464
2254,176200.64554761667
2255,198215.87739716878
2256,189500.4427225463
2257,215167.8219077718
2258,168858.30564401747
2259,176760.09161650078
2260,172675.49629519595
2261,176367.87167909517
2262,207039.72796767502
2263,375608.8015978457
2264,656668.6004078295
2265,219654.18298159444
2266,289849.9535728531
2267,408944.4252590762
2268,412215.0542195057
2269,162266.94186153216
2270,215036.50982002047
2271,243461.5543942079
2272,220220.95365523378
2273,172261.70466700732
2274,187390.48269776488
2275,172440.48770500906
2276,193929.04177713295
2277,197046.34129829926
2278,150862.10415129495
2279,135443.0745643059
2280,128324.93559579569
2281,176280.4103231599
2282,203899.70605737358
2283,118611.00621001018
2284,124580.12337073815
2285,152246.70734045352
2286,128526.0254976764
2287,357864.4816252722
2288,272518.91739492246
2289,386179.99557756167
2290,469702.4878466048
2291,333746.6002011479
2292,458161.58418381395
2293,517709.71702587476
2294,401989.339574212
2295,518241.5368490367
2296,295493.12536983046
2297,317299.42438895814
2298,333010.1220981097
2299,392132.9157296134
2300,352208.6913812935
2301,286460.7178117453
2302,251625.366605652
2303,242377.86243179083
2304,251213.80649126295
2305,191353.03342442046
2306,193790.30436810048
2307,196127.24054321047
2308,230245.61359489005
2309,288962.97262392985
2310,208843.30221465533
2311,214791.90885947336
2312,187172.8880976049
2313,191005.3420986106
2314,183506.01647624522
2315,185095.65678959704
2316,199504.94741160376
2317,197853.02715037676
2318,182346.219404718
2319,188010.6920406595
2320,191526.9897705472
2321,250433.58045794323
2322,185581.70776470067
2323,196284.9085928546
2324,192010.3592120238
2325,220535.24217159624
2326,187885.98794908094
2327,223335.81718092802
2328,240018.02348254956
2329,195463.33819053814
2330,184973.32243042317
2331,380737.5597081152
2332,423173.0336567897
2333,349635.7746194281
2334,266667.5607158997
2335,285358.66011625493
2336,337993.83050140814
2337,204766.10487525334
2338,283114.86071569775
2339,235976.97123456572
2340,427387.911282353
2341,230420.8747923608
2342,243474.5062163507
2343,240001.47932586202
2344,227707.1412861133
2345,245663.22732866043
2346,208294.84635292238
2347,196339.86905212965
2348,236708.85079207344
2349,171895.9020051962
2350,295182.25355151854
2351,254375.18866387656
2352,260971.4729247989
2353,259245.50143170223
2354,135273.02401013268
2355,157328.8960019509
2356,166929.94078334572
2357,198279.33670420857
2358,201538.02401068812
2359,137274.87924980928
2360,117683.70005927981
2361,145500.37803861537
2362,303811.703176033
2363,133555.01757619373
2364,175756.28667177653
2365,226758.88159439852
2366,187155.43866870465
2367,219650.93290591406
2368,220623.98682542326
2369,224456.3971993281
2370,168756.91985845575
2371,171098.54551257746
2372,189442.26345937554
2373,280258.9483765507
2374,317559.44278947567
2375,247662.71059434727
2376,345198.8771874317
2377,401046.17710061645
2378,151894.5699107363
2379,217630.31426370537
2380,155042.75352054118
2381,173722.51739233008
2382,204274.03411805598
2383,215274.5725004483
2384,262776.330519126
2385,168846.74601931998
2386,142263.07388279634
2387,138440.4218419835
2388,106368.16931031237
2389,131597.4701914415
2390,140528.19155658665
2391,146556.26509670835
2392,121920.45297404654
2393,173861.71240160856
2394,141307.56562941117
2395,218625.97167082055
2396,151495.7593434093
2397,249050.4519563616
2398,129461.34489065233
2399,67373.97196372847
2400,68720.86945726014
2401,128202.26791226247
2402,136733.93935242062
2403,145272.0328883936
2404,153921.40374360167
2405,156289.73475836113
2406,149106.53198221268
2407,130145.40096941958
2408,144250.49904991436
2409,128546.05598042911
2410,185566.2012016903
2411,118266.61567959713
2412,154369.39339364786
2413,129667.59851315686
2414,163171.1928289768
2415,139057.5537744491
2416,133819.04059038043
2417,144578.69055972068
2418,143125.24976240456
2419,124238.0594894895
2420,127956.23792639155
2421,148688.77977675566
2422,121611.14638660499
2423,125363.47904942134
2424,162050.08368765734
2425,237942.33101336312
2426,147856.78249178687
2427,144716.6529239116
2428,179440.2309864781
2429,125673.51905847622
2430,135695.00308814144
2431,114850.26570590664
2432,144702.97243199678
2433,137906.2108340458
2434,138174.12020803516
2435,151048.40745962365
2436,111218.67815327333
2437,114701.67945843654
2438,124529.17045434938
2439,118116.00045457557
2440,123849.30622815389
2441,102906.55146813868
2442,106812.50931312077
2443,132847.9974204895
2444,132041.62148596306
2445,92443.40323392222
2446,143366.27469694449
2447,207812.04593828783
2448,146824.99675742793
2449,106599.31749447212
2450,160480.9574740485
2451,133840.0574407287
2452,208143.15760701022
2453,94890.40784674758
2454,127751.8559322395
2455,127319.75264901358
2456,129871.3432619921
2457,124771.33495051812
2458,126868.14944398803
2459,114046.088985606
2460,135595.42892656245
2461,126238.14222415932
2462,131242.16161855066
2463,121446.3537084065
2464,190346.6119437578
2465,147550.476036162
2466,115345.3903333812
2467,150266.69970232833
2468,89296.07424565552
2469,88905.31908799903
2470,199147.04901177873
2471,225376.37071426903
2472,171232.84986851347
2473,120955.31593287701
2474,86314.17592032612
2475,242764.37930346598
2476,120394.60371234563
2477,132299.23038747715
2478,160497.43050542512
2479,112250.69839689368
2480,161534.35631423883
2481,127375.57854945655
2482,135374.67142930237
2483,116888.98412769948
2484,124258.90593062206
2485,134816.65248028515
2486,155812.7937599001
2487,190298.34405104
2488,171987.54747637903
2489,153960.16543806237
2490,157507.5448856413
2491,96383.67767092619
2492,184657.41553178942
2493,161684.31758138328
2494,170045.23864873097
2495,112321.43345228981
2496,250093.20736336702
2497,162234.2204288259
2498,110496.23395932655
2499,100931.79275819466
2500,140026.14537322958
2501,138298.21103562665
2502,153559.6176737196
2503,99455.04089169134
2504,209024.925399735
2505,230884.00872194604
2506,250133.7842467744
2507,291309.2799210305
2508,249609.51465019453
2509,220075.5814531801
2510,230242.80934530805
2511,183286.35134265822
2512,207276.35369953682
2513,224428.87308235076
2514,269924.84409402125
2515,151493.9679162719
2516,176146.7922827307
2517,151131.01618033627
2518,157160.92392669557
2519,227911.12519377065
2520,223305.570903901
2521,199297.97419660204
2522,235348.360491014
2523,129033.75119288122
2524,137423.11046039884
2525,143474.20168907288
2526,136624.05436631895
2527,124655.31404620706
2528,129708.59190876933
2529,136875.60954255157
2530,126562.93133860738
2531,255338.823970474
2532,239123.23232193812
2533,202032.98575453073
2534,256438.69020469178
2535,336436.21781203104
2536,259118.94627517372
2537,247189.03388001115
2538,189333.6440087426
2539,191326.63711739946
2540,182187.61168440073
2541,193267.67114159564
2542,169565.03661850106
2543,133117.06752384154
2544,125371.23326854131
2545,144800.83083012723
2546,142330.71668570215
2547,141045.2083819448
2548,162956.2902979317
2549,163392.92087032413
2550,1999927.3939135366
2551,139164.38939486572
2552,133148.27410435968
2553,83052.02480063612
2554,114250.69470674524
2555,134167.93328676105
2556,101761.54125298519
2557,112507.32200016498
2558,169202.37300302915
2559,129518.68188355256
2560,142594.66135468127
2561,143896.6751073237
2562,137620.04128949562
2563,149721.32534055616
2564,186462.68233687175
2565,124789.5035934542
2566,150312.95651539162
2567,125805.92420577275
2568,217159.24020905542
2569,223941.07897951273
2570,123219.40994456009
2571,180361.44093600963
2572,150065.5108161635
2573,236341.31961915377
2574,282791.186663386
2575,137983.01285918767
2576,126966.99284741108
2577,143255.83484075553
2578,97199.90282226648
2579,70907.14607631967
2580,127394.25314190114
2581,136319.9596674951
2582,139809.41567585952
2583,255049.47875468642
2584,183322.7661202725
2585,196988.1948409786
2586,241946.27761188487
2587,209560.01459185377
2588,153392.5505358994
2589,151035.93830895363
2590,221524.68187699805
2591,245196.0842405035
2592,213374.41573289683
2593,265530.9789254463
2594,185135.21123213271
2595,197497.0300919739
2596,322418.4586200262
2597,191610.9012767549
2598,303231.96284158353
2599,329783.7776862955
2600,182537.45448168652
2601,149086.81401599833
2602,90022.40561830683
2603,100572.11570714883
2604,96701.90525111367
2605,87357.19074037502
2606,150035.85816270646
2607,202751.70866408732
2608,249051.14255850078
2609,171298.5428760036
2610,119942.30612083845
2611,154736.2072359452
2612,158283.33043404142
2613,137997.72567383945
2614,131878.3326347333
2615,154782.580366595
2616,148295.148932144
2617,178562.22220351183
2618,273236.8367599542
2619,214420.6002664352
2620,186266.8599594029
2621,186360.43603460668
2622,187802.92314632644
2623,270919.8067207615
2624,295640.99861561286
2625,326499.62993932876
2626,176656.61265528793
2627,163646.51613090406
2628,468625.8500458404
2629,527274.4489901087
2630,351869.52441308135
2631,504940.5987896511
2632,417647.367259696
2633,303721.6697544614
2634,429106.5765202043
2635,166831.55992499203
2636,189887.79882111715
2637,179150.91060285617
2638,277443.8994477552
2639,196300.5697502207
2640,155367.5226001653
2641,106525.48196174306
2642,203225.10653213906
2643,114996.49422967774
2644,135140.45826183705
2645,121688.20207419546
2646,108658.57881201289
2647,115024.40481288651
2648,146710.71851237462
2649,149409.33226343646
2650,149544.8184252847
2651,153243.26886769413
2652,463893.4019768317
2653,269623.00220702577
2654,260821.63993330608
2655,394194.15362440964
2656,320997.52618168533
2657,373006.95303713414
2658,299981.0577170744
2659,302140.57837690343
2660,359040.9114864376
2661,354315.5949259442
2662,368427.07977472537
2663,315189.2947037716
2664,275009.36024888407
2665,330617.5243462138
2666,292623.32948646974
2667,188070.4033351189
2668,195791.3506592781
2669,183600.44295494838
2670,298579.9355939752
2671,194629.23985520683
2672,196213.9957249423
2673,217638.4434865266
2674,212337.93121346534
2675,170776.59322414757
2676,205722.37062543284
2677,208518.22854452414
2678,260780.1105376377
2679,278290.7451647146
2680,289781.414550549
2681,426523.56021888705
2682,343905.009761528
2683,588766.7105015692
2684,322511.99595110875
2685,369625.69861531595
2686,271006.8040840299
2687,349969.6152469208
2688,226107.61067263523
2689,201040.25985561693
2690,501601.49539974885
2691,190931.67726397765
2692,138196.29705050553
2693,199010.98430230425
2694,145417.43647176513
2695,202220.23470428865
2696,192676.94305108182
2697,186125.13691001263
2698,198268.61433249825
2699,188661.26599793442
2700,165401.62130131948
2701,162633.2264362178
2702,119373.75305317936
2703,135996.82236364722
2704,145801.2186901524
2705,119716.9730110438
2706,121787.1887492553
2707,130372.20405250837
2708,135355.64981386802
2709,114641.7969945174
2710,126632.03921292463
2711,316078.4497786954
2712,408864.5295562387
2713,178858.80035220814
2714,163958.47824963075
2715,174987.84761759738
2716,159490.43003496592
2717,194905.68586631698
2718,231708.33754518002
2719,171897.3005905652
2720,177997.0068193038
2721,137660.08422741902
2722,162252.78010740533
2723,161213.06546862103
2724,133708.8402030636
2725,131897.92008743304
2726,153285.78707423533
2727,203861.3204706177
2728,178243.13451233663
2729,151574.3586855463
2730,151536.62743636098
2731,136721.7975064575
2732,131190.9857907521
2733,162866.42945454805
2734,157949.34378943517
2735,136594.9619648315
