LotFrontage,LotArea,Alley,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,RemodAge,HouseAge,Oldness,GarageAge,OverallValue,GarageGrade,ExterValue,KitchenValue,FireplaceValue,GarageValue,BsmtValue,BathValue,TotalPorchSF,TotalSF,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_0,MSZoning_1,MSZoning_2,MSZoning_3,LotShape_0,LotShape_1,LotShape_2,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Condition1_0,Condition1_1,Condition1_2,Condition1_3,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_0,RoofStyle_1,RoofStyle_2,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,SalePrice
0.5,-0.2664278656126482,0.0,0.0,0.0,4.0,-0.2391304347826087,0.2972972972972973,1.4429223744292237,1.0,1.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.4384615384615385,0.6517412935323383,0.0,-1.0,0.0,0.8836524300441826,0.0,0.0,0.11278485901892622,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,-0.3488372093023256,0.0,0.0,-0.07453416149068323,0.0,0.0,0.0,0.0,0.16176470588235295,0.0,0.0,0.0,0.0,4.0,0.0,-0.2972972972972973,0.2391304347826087,-0.26851851851851855,,1.5,0.0,2.0,0.0,0.5,0.13526043086992093,-0.3390965758884282,0.2,-0.08823529411764706,-0.15538687076726607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174000
0.5,0.23950098814229248,0.0,0.0,0.0,1.0,-0.021739130434782608,-0.5945945945945946,2.0273972602739727,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.36153846153846153,-0.6019900497512438,0.0,-1.0,0.0,0.5714285714285714,1.0178571428571428,0.0,1.0119737350328313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,-0.11627906976744186,0.0,0.0,0.42650103519668736,0.0,0.0,0.0,0.0,1.161764705882353,0.0,0.0,0.0,0.0,4.0,0.0,0.6216216216216216,0.043478260869565216,0.2777777777777778,,0.0,0.0,0.0,-1.0,0.25,0.3992364330515408,-0.7581789300439842,0.6,0.4117647058823529,0.4172879923012584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,158000
1.75,-0.24913537549407114,0.0,0.0,-1.5,-3.0,-1.2608695652173914,-0.32432432432432434,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.9153846153846154,0.042786069651741296,0.0,-1.0,0.0,-0.14531173294059893,0.0,513.0,0.09578988026264967,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-0.5,-46.0,-2.0,-2.0,-1.9875776397515528,-3.0,-3.0,-2.0,0.0,-0.36764705882352944,156.0,0.0,0.0,0.0,3.0,0.0,0.35135135135135137,1.2826086956521738,0.6203703703703703,,-3.5,-6.0,-2.0,-2.0,-0.5,-0.872647941096264,-0.7517791502514609,-0.8,0.7941176470588235,-0.22902857348431027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,85000
1.1,-0.9778903162055336,0.0,0.0,0.0,1.0,-1.326086956521739,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.47435897435897434,-0.47064676616915424,0.0,0.0,0.0,-0.31026018654884635,1.276098901098901,371.0,1.1819235225955969,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,-1.0,-0.5,-46.0,-2.0,-2.0,-1.9875776397515528,-3.0,-3.0,0.0,0.0,2.5441176470588234,30.0,0.0,0.0,0.0,3.0,0.0,1.2162162162162162,1.3478260869565217,1.2407407407407407,,0.0,-6.0,0.0,-1.0,-0.5,-0.872647941096264,-0.7142750643705449,-0.8,1.3235294117647058,-0.5617653142903397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,104000
-0.5,-0.9615859683794467,0.0,0.0,0.0,2.0,-1.1521739130434783,0.10810810810810811,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.7239316239316239,-0.18009950248756218,0.0,-0.5,0.0,0.0019636720667648502,0.1510989010989011,0.0,-0.4109694862881421,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.5,0.0,-1.0,-0.5,-46.0,-2.0,-2.0,-1.9875776397515528,-3.0,-3.0,-2.0,0.0,1.0735294117647058,0.0,0.0,0.0,0.0,3.0,0.0,-0.10810810810810811,1.1521739130434783,0.25,,0.5,-6.0,0.0,-1.0,-0.5,-0.872647941096264,-0.6171543918202098,-0.8,0.36764705882352944,-0.8714058298182346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,79900
-1.8,-1.2123270750988142,1.0,0.0,-0.5,0.0,-1.2391304347826086,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.2504273504273504,-0.7313432835820896,0.0,-1.5,0.0,-0.9091801669121257,0.989010989010989,0.0,-0.1853997682502897,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.5,0.0,-1.0,-0.5,-1.4186046511627908,-1.0,1.0,0.13664596273291926,-1.0,-1.0,0.0,0.0,-0.36764705882352944,96.0,0.0,0.0,0.0,0.0,0.0,1.1891891891891893,1.2391304347826086,1.1759259259259258,,-1.0,-2.0,0.0,-1.0,-0.5,-0.49959094627761114,-0.8014175856314621,-0.8,0.35294117647058826,-1.0304532004640832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98000
0.4,1.982336956521739,0.0,0.0,0.0,0.0,-0.5434782608695652,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.7427350427350428,-0.1582089552238806,0.0,-1.0,0.0,-0.3436426116838488,0.75,0.0,-0.009269988412514484,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.6744186046511628,-1.0,-1.0,-0.6211180124223602,0.0,0.0,0.0,1.1428571428571428,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,1.2432432432432432,0.5869565217391305,0.9351851851851852,,-0.5,0.0,0.0,-1.0,0.5,-0.5126806653940551,-0.6098370808746365,-0.6,-0.35294117647058826,1.588504051732667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97500
-0.5,-1.007534584980237,0.0,1.0,-0.5,1.0,-1.1304347826086956,-0.7027027027027027,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.0179487179487179,0.16218905472636816,0.0,0.0,0.0,-0.027491408934707903,0.0,0.0,-0.6040942448821939,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-0.5,-0.20930232558139536,-1.0,-1.0,-0.6376811594202898,0.0,0.0,0.0,0.0,-0.36764705882352944,112.0,0.0,0.0,0.0,0.0,0.0,0.6486486486486487,1.0869565217391304,0.7407407407407407,,-0.5,0.0,0.0,-1.0,-0.5,-0.5170439050995365,-0.5027382570348834,-0.8,0.47058823529411764,-0.9346866090460219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,108480
-0.9,-0.9284832015810277,0.0,0.0,-0.5,1.0,-0.6956521739130435,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.33931623931623933,-0.6278606965174129,0.0,0.0,0.0,-0.8070692194403535,0.625,0.0,-0.5144843568945539,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,-0.8372093023255814,-1.0,-1.0,-1.1594202898550725,0.0,0.0,0.0,0.15476190476190477,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,1.2162162162162162,0.717391304347826,0.9722222222222222,,-0.5,0.0,0.0,-1.0,-0.5,-0.6544859558221979,-0.7668266611614797,-0.2,-0.35294117647058826,-0.8828819915997376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66500
-1.0,-0.8778409090909091,0.0,0.0,-1.5,1.0,-1.3695652173913044,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.2094017094017094,-0.7791044776119403,1.0,-1.5,0.0,-0.9563082965144821,0.5054945054945055,0.0,-0.7663190421011974,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-46.0,-2.0,-2.0,-1.9875776397515528,-3.0,-3.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,2.0,0.0,1.2162162162162162,1.391304347826087,1.2592592592592593,,-1.5,-6.0,0.0,-1.0,-0.5,-0.872647941096264,-0.817382627694531,-0.8,-0.35294117647058826,-0.9104931331900314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37900
0.05,-0.031002964426877472,0.0,0.0,-1.0,0.0,-0.06521739130434782,-0.6486486486486487,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.6606837606837607,-0.2537313432835821,0.0,-0.5,0.0,-0.4378988708885616,0.0,0.0,-0.9269988412514485,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,-0.11627906976744186,-1.0,-1.0,-0.8281573498964804,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.5945945945945946,0.021739130434782608,0.25,,-1.5,0.0,0.0,-1.0,-0.5,-0.5672211617125715,-0.6417671650007741,-0.8,-0.35294117647058826,-0.24559525843848665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116050
-0.2,-0.18935276679841898,1.0,1.0,-1.0,2.0,-1.5869565217391304,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,1.0,-0.6,-0.5384345384345385,0.0,0.0,0.6521367521367522,-0.263681592039801,0.0,-0.5,0.0,-0.4477172312223859,0.4381868131868132,0.0,-0.4418694476631904,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.5,0.0,-1.0,-0.5,-0.3023255813953488,0.0,-1.0,-0.39751552795031053,0.0,0.0,-2.0,0.40476190476190477,-0.36764705882352944,98.0,0.0,0.0,0.0,0.0,0.0,1.2432432432432432,1.6304347826086956,1.3796296296296295,,-0.5,0.0,0.0,-1.0,-0.5,-0.03490591764385056,-0.6450932154305802,-0.8,0.36764705882352944,-0.25496685763623467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,102776
